Sales,Shipping_Duration_Days,Order_Year,Order_Month,Order_Day,Order_Weekday,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home Office,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Region_East,Region_South,Region_West,State_Encoded,City_Grouped_Columbus,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,City_Grouped_Springfield,Sales_per_Product
76.176,6,2017,10,13,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,42.531600000000005
65.88,6,2017,10,13,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,43.92
43.12,6,2017,10,13,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,11.84088888888889
82.8,2,2017,9,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,147.2
8.82,5,2018,9,18,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,9.324
10.86,5,2018,9,18,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,9.774
143.7,5,2018,9,18,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,120.708
839.43,5,2018,12,22,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,23,False,False,False,False,True,False,False,False,False,False,1119.24
671.93,5,2016,9,7,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,3,False,False,False,False,True,False,False,False,False,False,272.6116
93.888,6,2015,10,22,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,33,False,False,False,False,True,False,False,False,False,False,89.487
384.45,4,2017,12,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,151.45000000000002
149.97,4,2017,12,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,119.976
1951.84,4,2017,12,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,886.4606666666667
171.55,4,2017,12,5,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,47,False,False,False,False,True,False,False,False,False,False,107.88588888888889
157.92,3,2017,3,13,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,157.92
203.184,3,2017,3,13,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,431.76599999999996
58.38,2,2016,5,31,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3,False,False,False,False,True,False,False,False,False,False,48.372
105.52,2,2016,5,31,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3,False,False,False,False,True,False,False,False,False,False,125.87028571428571
80.88,2,2016,5,31,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,3,False,False,False,False,True,False,False,False,False,False,54.594
6.63,6,2016,5,28,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,7.67975
457.568,5,2015,3,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,1083.14925
14.62,4,2017,11,20,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,34,False,False,False,False,True,False,False,False,False,False,20.22433333333333
944.93,4,2017,11,20,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,34,False,False,False,False,True,False,False,False,False,False,512.962
5.98,1,2017,5,11,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,22.425
54.384,3,2016,12,28,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,36,False,False,False,False,False,True,False,False,False,False,73.41839999999999
28.4,4,2017,11,16,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,29,False,False,False,False,True,False,False,False,False,False,35.65217021276596
27.68,4,2017,11,7,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,45,False,False,False,False,False,False,False,False,True,False,24.961428571428574
9.936,4,2015,9,8,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,12.301714285714285
8159.952,4,2015,9,8,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,4207.47525
275.928,4,2015,9,8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,379.401
1740.06,4,2015,9,8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,890.2138461538462
32.064,4,2015,9,8,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,29.9264
177.98,4,2015,9,8,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,576.6551999999999
143.976,4,2015,9,8,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,129.97833333333332
20.94,4,2015,8,5,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,31.642666666666667
110.96,4,2015,8,5,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,173.0976
340.144,4,2015,8,5,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,220.4862
52.448,5,2015,9,14,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,498.25600000000003
20.16,5,2015,9,14,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,False,False,False,False,False,False,False,False,False,False,19.151999999999997
97.264,4,2018,4,21,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,False,True,False,False,False,False,False,False,False,False,466.0566666666666
396.802,2,2016,11,21,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,228.7685
15.88,2,2016,11,21,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,14.556666666666667
