Order_Year,Order_Month,Sales,Region_East,Region_South,Region_West,City_Grouped_Columbus,City_Grouped_Detroit,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,Pname
2016,11,77.952,True,False,False,True,False,False,False,False,False,False,False,False,False,68
2017,10,77.952,False,True,False,False,False,False,False,False,True,False,False,False,False,68
2015,1,227.36,False,False,True,False,False,False,True,False,False,False,False,False,False,68
2014,9,97.44,True,False,False,False,False,False,False,True,False,False,False,False,False,68
2016,5,51.968,True,False,False,False,False,False,False,False,True,False,False,False,False,68
2017,4,51.968,True,False,False,False,False,False,False,False,False,True,False,False,False,68
2014,12,51.968,False,False,True,False,False,False,False,False,True,False,False,False,False,68
2017,11,25.83,False,False,True,False,False,False,False,False,False,False,False,True,False,69
2014,5,10.332,False,False,False,False,False,False,False,False,True,False,False,False,False,69
2017,11,6.464,False,False,False,False,False,False,False,False,False,False,False,False,False,70
2016,10,51.712,False,False,False,False,False,True,False,False,False,False,False,False,False,70
2017,6,38.784,True,False,False,False,False,False,False,False,True,False,False,False,False,70
2015,11,96.96,False,False,True,False,False,False,False,False,False,False,True,False,False,70
2017,7,8.792,False,False,False,False,False,False,False,False,False,False,False,False,False,71
2014,6,61.544,False,False,False,False,False,False,False,False,True,False,False,False,False,71
2017,12,87.92,True,False,False,False,False,False,False,False,False,True,False,False,False,71
2016,1,109.9,False,False,True,False,False,False,False,False,False,False,False,False,True,71
2017,8,65.94,False,False,True,False,False,False,False,False,False,False,False,False,True,71
2017,9,21.184,False,False,False,False,False,False,False,False,True,False,False,False,False,72
2014,3,63.552,False,False,False,False,False,False,False,False,True,False,False,False,False,72
2017,3,26.48,False,False,True,False,False,False,False,False,True,False,False,False,False,72
2015,5,79.44,True,False,False,False,False,False,False,True,False,False,False,False,False,72
2014,1,127.104,True,False,False,False,False,False,False,False,False,True,False,False,False,72
2014,9,21.184,True,False,False,False,False,False,False,False,False,True,False,False,False,72
2015,5,63.552,False,True,False,False,False,False,False,False,True,False,False,False,False,72
2014,11,52.96,True,False,False,False,False,False,False,False,True,False,False,False,False,72
2016,11,22.752,False,False,False,False,False,False,False,False,False,False,False,False,False,73
2017,8,22.752,False,False,True,False,False,False,False,False,True,False,False,False,False,73
2017,12,18.96,True,False,False,False,False,False,False,False,True,False,False,False,False,73
2015,4,7.584,True,False,False,False,False,False,False,False,False,True,False,False,False,73
2016,3,30.336,True,False,False,False,False,False,False,False,False,True,False,False,False,73
2017,1,18.96,False,False,False,False,False,False,False,False,True,False,False,False,False,73
2016,5,47.4,False,False,False,False,False,False,False,False,True,False,False,False,False,73
2017,10,72.9,False,False,True,False,False,False,False,False,True,False,False,False,False,74
2015,6,29.16,False,True,False,False,False,False,False,False,True,False,False,False,False,74
2014,7,17.496,False,False,False,False,False,False,False,False,True,False,False,False,False,74
2014,3,40.48,False,False,True,False,False,False,False,False,True,False,False,False,False,75
2015,11,80.96,False,False,True,False,False,False,False,False,True,False,False,False,False,75
2016,11,48.576,True,False,False,False,False,False,False,False,False,True,False,False,False,75
2015,11,80.96,False,False,True,False,False,False,False,False,False,False,True,False,False,75
2016,9,40.48,True,False,False,False,False,False,False,False,True,False,False,False,False,75
2017,9,25.16,False,False,True,False,False,False,False,False,True,False,False,False,False,76
2015,6,40.256,False,False,True,False,False,False,False,False,True,False,False,False,False,76
2016,5,30.192,False,True,False,False,False,False,False,False,True,False,False,False,False,76
2014,2,25.16,False,False,False,False,False,False,False,False,True,False,False,False,False,76
2017,6,50.32,False,False,True,False,False,False,False,False,False,False,False,True,False,76
2016,10,16.156,False,False,False,False,False,False,False,False,False,False,False,False,False,77
2017,9,11.54,True,False,False,False,False,False,False,True,False,False,False,False,False,77
2016,12,17.31,False,False,False,False,False,False,False,False,True,False,False,False,False,77
2017,11,17.31,False,False,True,False,False,False,False,False,True,False,False,False,False,77
2014,10,63.47,False,False,True,False,False,False,False,False,False,False,False,False,True,77
2014,7,25.71,False,True,False,False,False,False,False,False,True,False,False,False,False,78
2016,1,59.99,False,False,True,False,False,False,True,False,False,False,False,False,False,78
2015,10,17.14,False,False,False,False,False,False,False,False,True,False,False,False,False,78
2017,5,42.85,True,False,False,False,False,False,False,False,True,False,False,False,False,78
2017,8,25.16,True,False,False,False,False,False,False,False,True,False,False,False,False,79
2017,1,37.74,False,False,True,False,False,False,False,False,True,False,False,False,False,79
2017,6,25.16,True,False,False,False,False,False,False,False,True,False,False,False,False,79
2016,6,37.74,True,False,False,False,False,False,False,True,False,False,False,False,False,79
2016,11,70.448,True,False,False,False,False,False,False,False,False,True,False,False,False,79
2015,5,20.24,False,False,True,False,False,False,False,False,True,False,False,False,False,80
2015,9,24.288,False,False,False,False,False,False,False,False,False,False,False,False,False,80
2014,12,60.72,True,False,False,False,False,False,False,False,True,False,False,False,False,80
2017,10,16.192,False,False,False,False,False,False,False,False,True,False,False,False,False,80
2017,8,40.48,True,False,False,False,False,False,False,True,False,False,False,False,False,80
2014,10,31.776,False,False,False,False,False,False,False,False,True,False,False,False,False,81
2014,9,42.368,True,False,False,False,False,False,False,False,False,True,False,False,False,81
2014,12,79.44,False,False,True,False,False,False,False,False,False,False,False,True,False,81
2017,3,211.84,False,False,True,False,False,False,False,False,False,False,False,True,False,81
2016,11,148.288,True,False,False,False,False,False,False,False,True,False,False,False,False,81
2016,5,54.712,True,False,False,False,False,False,False,False,True,False,False,False,False,82
2017,7,39.08,True,False,False,False,False,False,False,False,True,False,False,False,False,82
2016,11,19.54,False,False,True,False,False,False,False,False,False,False,False,False,True,82
2016,9,18.96,False,False,False,False,False,False,False,False,True,False,False,False,False,83
2015,12,28.44,True,False,False,False,False,False,False,False,True,False,False,False,False,83
2016,11,11.376,False,False,False,False,False,True,False,False,False,False,False,False,False,83
2017,9,47.4,True,False,False,False,False,False,False,False,True,False,False,False,False,83
2015,4,9.48,True,False,False,False,False,False,False,False,True,False,False,False,False,83
2017,12,18.96,False,False,True,False,False,False,False,False,True,False,False,False,False,83
2017,4,66.36,False,False,True,False,False,False,False,False,True,False,False,False,False,83
2016,1,15.168,True,False,False,False,False,False,False,False,True,False,False,False,False,83
2016,3,20.24,False,True,False,True,False,False,False,False,False,False,False,False,False,84
2017,9,80.96,False,False,True,False,False,False,False,False,True,False,False,False,False,84
2016,2,16.192,False,False,False,False,False,True,False,False,False,False,False,False,False,84
2017,10,40.48,True,False,False,False,False,False,False,False,True,False,False,False,False,84
2016,9,60.72,True,False,False,False,False,False,False,False,True,False,False,False,False,84
2017,12,16.192,False,False,True,False,False,False,False,False,True,False,False,False,False,84
2014,1,9.94,True,False,False,False,False,False,False,False,True,False,False,False,False,85
2017,4,1.988,False,False,False,False,False,False,False,False,True,False,False,False,False,85
2016,1,24.85,False,False,True,False,False,False,False,False,True,False,False,False,False,85
2015,9,14.91,False,False,True,False,False,False,True,False,False,False,False,False,False,85
2016,11,9.94,False,False,True,False,False,False,True,False,False,False,False,False,False,85
2017,1,14.91,False,False,False,False,False,False,False,False,True,False,False,False,False,85
2014,5,34.79,False,False,False,False,False,False,False,False,True,False,False,False,False,85
2015,8,14.91,True,False,False,False,False,False,False,True,False,False,False,False,False,85
2016,5,39.76,True,False,False,False,False,False,False,True,False,False,False,False,False,85
2017,8,9.94,True,False,False,False,False,False,False,True,False,False,False,False,False,85
2015,1,192.22,False,True,False,False,False,False,False,False,True,False,False,False,False,86
2015,12,54.92,False,False,True,False,False,False,False,False,True,False,False,False,False,86
2017,12,27.46,True,False,False,False,False,False,False,False,True,False,False,False,False,86
2014,3,32.952,False,True,False,False,False,False,False,False,True,False,False,False,False,86
2017,8,54.92,False,False,True,False,False,False,False,False,True,False,False,False,False,86
2017,5,27.46,True,False,False,False,False,False,False,False,True,False,False,False,False,86
2014,5,27.46,True,False,False,False,False,False,False,False,True,False,False,False,False,86
2017,11,27.46,False,False,False,False,False,False,False,False,True,False,False,False,False,86
2014,12,32.952,False,False,False,False,False,False,False,False,True,False,False,False,False,86
2014,11,10.984,False,False,False,False,False,False,False,False,False,False,False,False,False,87
2015,5,21.968,False,False,False,False,False,True,False,False,False,False,False,False,False,87
2017,10,43.936,False,True,False,False,False,False,False,False,True,False,False,False,False,87
2017,12,82.38,False,True,False,False,False,False,False,False,True,False,False,False,False,87
2017,4,317.058,False,False,False,False,False,False,False,False,False,False,False,False,False,88
